"id","word","code","code_parent","gender","wcase","soul"
"56826","триктрак","141805","0","муж","им","0"
"56827","трилиственник","141806","0","муж","им","0"
"56828","трилистник","141807","0","муж","им","0"
"56829","триллер","141808","0","муж","им","0"
"56830","трилобит","141809","0","муж","им","1"
"56831","трилогия","159711","0","жен","им","0"
"56832","тримаран","4171218","0","муж","им","0"
"56833","триместр","141810","0","муж","им","0"
"56834","триметр","1183696","0","муж","им","0"
"56835","триммер","4087511","0","муж","им","0"
"56836","тримурти","4087512","0","жен",NULL,"0"
"56837","тринадцатилетие","165116","0","ср","им","0"
"56838","тринадцатый","141811","0","муж","им",NULL
"56839","тринадцатая","159712","141811","жен","им",NULL
"56840","тринитротолуол","141812","0","муж","им","0"
"56841","тринитрофенол","4087513","0","муж","им","0"
"56842","трином","141813","0","муж","им","0"
"56843","трио","122684","0","ср",NULL,"0"
"56844","триод","141814","0","муж","им","0"
"56845","триодь","159713","0","жен","им","0"
"56846","триолет","141815","0","муж","им","0"
"56847","триоль","159714","0","жен","им","0"
"56848","триостренник","141816","0","муж","им","0"
"56849","трип","141817","0","муж","им","0"
"56850","трипаносома","159715","0","жен","им","1"
"56851","трипаносомоз","4136690","0","муж","им","0"
"56852","триперстка","159716","0","жен","им","1"
"56853","триплан","141818","0","муж","им","0"
"56854","триплекс","141819","0","муж","им","0"
"56855","триплет","141858","0","муж","им","0"
"56856","триппер","141859","0","муж","им","0"
"56857","трипс","4133747","0","муж","им","1"
"56858","трипсин","141860","0","муж","им","0"
"56859","триптих","141823","0","муж","им","0"
"56860","триптофан","4087516","0","муж","им","0"
"56861","трирема","159717","0","жен","им","0"
"56862","трисекция","1203994","0","жен","им","0"
"56863","трисель","141824","0","муж","им","0"
"56864","тристих","1183702","0","муж","им","0"
"56865","тритагонист","4087517","0","муж","им","1"
"56866","тритий","141825","0","муж","им","0"
"56867","тритон","141826","0","муж","им",NULL
"56868","триумвир","141827","0","муж","им","1"
"56869","триумвират","34203","0","муж","им","0"
"56870","триумф","34209","0","муж","им","0"
"56871","триумфатор","141828","0","муж","им","1"
"56872","трифолиата","4087518","0","жен","им","0"
"56873","трифоль","159718","0","жен","им","0"
"56874","трифтонг","141829","0","муж","им","0"
"56875","трихиаз","4087519","0","муж","им","0"
"56876","трихина","159719","0","жен","им","1"
"56877","трихинелла","159720","0","жен","им","0"
"56878","трихинеллез","141830","0","муж","им","0"
"56879","трихиноз","141831","0","муж","им","0"
"56880","трихом","1183708","0","муж","им","0"
"56881","трихомонада","4087520","0","жен","им","0"
"56882","трихомоноз","4087521","0","муж","им","0"
"56883","трихоспория","4087522","0","жен","им","0"
"56884","трихотомия","159721","0","жен","им","0"
"56885","трихофит","4136696","0","муж","им","0"
"56886","трихофития","4087523","0","жен","им","0"
"56887","трихоцефалез","4087525","0","муж","им","0"
"56888","трихоциста","4136702","0","жен","им","0"
"56889","трицепс","141832","0","муж","им","0"
"56890","трицератопс","1183714","0","муж","им","1"
"56891","триэдр","1183720","0","муж","им","0"
"56892","троакар","141833","0","муж","им","0"
"56893","трог","141834","0","муж","им","0"
"56894","трогание","165117","0","ср","им","0"
"56895","трогательность","159722","0","жен","им","0"
"56896","троглобионт","4133753","0","муж","им","1"
"56897","троглодит","141835","0","муж","им","1"
"56898","троглодитка","1204000","0","жен","им","1"
"56899","трогонтерий","4087528","0","муж","им","1"
"56900","троеборец","4171230","0","муж","им","1"
"56901","троеборка","4241135","0","жен","им","1"
"56902","троеборье","165118","0","ср","им","0"
"56903","троебрачие","165119","0","ср","им","0"
"56904","троежен","1183726","0","муж","им","1"
"56905","троеженец","141836","0","муж","им","1"
"56906","троеженство","165120","0","ср","им","0"
"56907","троекратность","159723","0","жен","им","0"
"56908","троелистка","159724","0","жен","им","0"
"56909","троемужие","165121","0","ср","им","0"
"56910","троение","165122","0","ср","им","0"
"56911","троеперстие","165123","0","ср","им","0"
"56912","троетес","141837","0","муж","им","0"
"56913","троечка","159725","0","жен","им","0"
"56914","троечник","141838","0","муж","им","1"
"56915","троечница","159726","0","жен","им","1"
"56916","троица","159727","0","жен","им","0"
"56917","троичность","159633","0","жен","им","0"
"56918","тройка","20421","0","жен","им","0"
"56919","тройник","141798","0","муж","им","0"
"56920","тройня","159730","0","жен","им","0"
"56921","тройняшка","159731","0","жен","им","1"
"56922","тройственность","159732","0","жен","им","0"
"56923","тройчатка","159733","0","жен","им","0"
"56924","трок","141799","0","муж","им","0"
"56925","троллей","141842","0","муж","им","0"
"56926","троллейбус","34215","0","муж","им","0"
"56927","троллейбусник","141843","0","муж","им","1"
"56928","троллейвоз","1183732","0","муж","им","0"
"56929","троллейкар","1183738","0","муж","им","0"
"56930","троллейкара","159734","0","жен","им","0"
"56931","тролль","141844","0","муж","им","1"
"56932","тромб","141845","0","муж","им","0"
"56933","тромбартериит","4087529","0","муж","им","0"
"56934","тромбин","1183744","0","муж","им","0"
"56935","тромбоз","141846","0","муж","им","0"
"56936","тромбокиназа","4087530","0","жен","им","0"
"56937","тромбон","141847","0","муж","им","0"
"56938","тромбонист","141848","0","муж","им","1"
"56939","тромбопения","4087531","0","жен","им","0"
"56940","тромбофлебит","141849","0","муж","им","0"
"56941","тромбоцит","1183750","0","муж","им","0"
"56942","тромбоцитемия","4087532","0","жен","им","0"
"56943","тромбоцитоз","4087533","0","муж","им","0"
"56944","тромбоцитопения","4087534","0","жен","им","0"
"56945","тромбоэмболия","1204007","0","жен","им","0"
"56946","тромп","141850","0","муж","им","0"
"56947","трон","34221","0","муж","им","0"
"56948","тронутый","141851","0","муж","им","1"
"56949","тронутая","159735","141851","жен","им","1"
"56950","троостит","4087535","0","муж","им","0"
"56951","троп","141852","0","муж","им","0"
"56952","тропа","20427","0","жен","им","0"
"56953","тропарь","141853","0","муж","им","0"
"56954","тропизм","1183756","0","муж","им","0"
"56955","тропик","141854","0","муж","им","0"
"56956","тропина","159736","0","жен","им","0"
"56957","тропинка","20433","0","жен","им","0"
"56958","тропиночка","159737","0","жен","им","0"
"56959","тропка","20439","0","жен","им","0"
"56960","тропление","165124","0","ср","им","0"
"56961","тропник","141855","0","муж","им","0"
"56962","тропопауза","159738","0","жен","им","0"
"56963","тропосфера","159739","0","жен","им","0"
"56964","тропот","141856","0","муж","им","0"
"56965","тропота","159740","0","жен","им","0"
"56966","тропочка","159741","0","жен","им","0"
"56967","трос","34227","0","муж","им","0"
"56968","тросик","141857","0","муж","им","0"
"56969","тростильщик","142048","0","муж","им","1"
"56970","тростильщица","159742","0","жен","им","1"
"56971","тростина","159743","0","жен","им","0"
"56972","тростинка","159744","0","жен","им","0"
"56973","тростиночка","159708","0","жен","им","0"
"56974","тростит","4104569","0","муж","им","0"
"56975","тростка","159746","0","жен","им","0"
"56976","тростник","34233","0","муж","им","0"
"56977","тростничок","141861","0","муж","им","0"
"56978","тросточка","159747","0","жен","им","0"
"56979","трость","20445","0","жен","им","0"
"56980","тростянка","159748","0","жен","им",NULL
"56981","трот","141862","0","муж","им","0"
"56982","тротил","141863","0","муж","им","0"
"56983","тротуар","34239","0","муж","им","0"
"56984","тротуарчик","141864","0","муж","им","0"
"56985","трофей","141865","0","муж","им","0"
"56986","трофика","1204013","0","жен","им","0"
"56987","трофобиоз","4087536","0","муж","им","0"
"56988","трофоллаксис","4087537","0","муж","им","0"
"56989","трофоневроз","1183762","0","муж","им","0"
"56990","трофоцит","4087538","0","муж","им","0"
"56991","трохей","141866","0","муж","им","0"
"56992","трохилиск","4136709","0","муж","им","0"
"56993","трохоида","1204020","0","жен","им","0"
"56994","троцкизм","141867","0","муж","им","0"
"56995","троцкист","141868","0","муж","им","1"
"56996","троцкистка","159749","0","жен","им","1"
"56997","трощение","165125","0","ср","им","0"
"56998","трояк","1183768","0","муж","им","0"
"56999","троякость","159750","0","жен","им","0"
"57000","троянец","4133759","0","муж","им","0"
"57001","троячок","1183774","0","муж","им","0"
"57002","трояшка","159751","0","жен","им","1"
"57003","труба","20451","0","жен","им","0"
"57004","трубадур","141869","0","муж","им","1"
"57005","трубач","141870","0","муж","им","1"
"57006","трубка","20457","0","жен","им","0"
"57007","трубка-носогрейка","159752","0","жен","им","0"
"57008","трубкование","165126","0","ср","им","0"
"57009","трубковерт","141871","0","муж","им","1"
"57010","трубкожил","141872","0","муж","им","1"
"57011","трубкозуб","141873","0","муж","им","1"
"57012","трубконос","141874","0","муж","им","1"
"57013","трубкорыл","1183780","0","муж","им","1"
"57014","трубник","141875","0","муж","им","1"
"57015","трубоволочение","165127","0","ср","им","0"
"57016","трубоволочильщик","141876","0","муж","им","1"
"57017","трубоклад","141877","0","муж","им","1"
"57018","трубокур","141839","0","муж","им","1"
"57019","труболетка","159753","0","жен","им","1"
"57020","трубообразность","4179910","0","жен","им","0"
"57021","трубопровод","141840","0","муж","им","0"
"57022","трубопроводчик","141841","0","муж","им","1"
"57023","трубопрокатчик","141881","0","муж","им","1"
"57024","труборез","141882","0","муж","им","0"
"57025","трубостав","141883","0","муж","им","1"
"57026","трубоукладчик","141884","0","муж","им",NULL
"57027","трубоцвет","141885","0","муж","им","0"
"57028","трубочист","141886","0","муж","им","1"
"57029","трубочка","20463","0","жен","им","0"
"57030","трубочная","159754","0","жен","им","0"
"57031","трубочник","141887","0","муж","им","1"
"57032","трубчатка","159755","0","жен","им","0"
"57033","трубчонка","159788","0","жен","им","0"
"57034","трувер","141888","0","муж","им","1"
"57035","труд","34245","0","муж","им","0"
"57036","трудновоспитуемость","4179916","0","жен","им","0"
"57037","труднодоступность","20469","0","жен","им","0"
"57038","трудное","165128","0","ср","им","0"
"57039","трудноплавкость","159789","0","жен","им","0"
"57040","труднопроходимость","4179922","0","жен","им","0"
"57041","трудность","20475","0","жен","им","0"
"57042","трудовик","141889","0","муж","им","1"
"57043","трудодень","141890","0","муж","им","0"
"57044","трудоемкость","159758","0","жен","им","0"
"57045","трудолюб","141891","0","муж","им","1"
"57046","трудолюбец","141892","0","муж","им","1"
"57047","трудолюбивый","141893","0","муж","им","1"
"57048","трудолюбивая","159759","141893","жен","им","1"
"57049","трудолюбие","45365","0","ср","им","0"
"57050","трудоспособность","20481","0","жен","им","0"
"57051","трудоспособный","141894","0","муж","им","1"
"57052","трудоспособная","159760","141894","жен","им","1"
"57053","трудотерапия","159761","0","жен","им","0"
"57054","трудоустройство","165129","0","ср","им","0"
"57055","трудшкола","1204027","0","жен","им","0"
"57056","трудяга","141895","0","общ","им","1"
"57057","трудящийся","141896","0","муж","им","1"
"57058","труженик","141936","0","муж","им","1"
"57059","труженица","159762","0","жен","им","1"
"57060","труженичество","165130","0","ср","им","0"
"57061","труизм","4087541","0","муж","им","0"
"57062","труп","34251","0","муж","им","0"
"57063","трупик","141937","0","муж","им","1"
"57064","труппа","20487","0","жен","им","0"
"57065","труппка","159763","0","жен","им","0"
"57066","труппочка","1204034","0","жен","им","0"
"57067","трус","141899","0","муж","им",NULL
"57068","трусик","141900","0","муж","им","1"
"57069","трусильщик","1183792","0","муж","им","1"
"57070","трусиха","159764","0","жен","им","1"
"57071","трусишка","141901","0","общ","им","1"
"57072","трусливость","159766","0","жен","им","0"
"57073","трусливый","141902","0","муж","им","1"
"57074","трусливая","159765","141902","жен","им","1"
"57075","трусоватость","159767","0","жен","им","0"
"57076","трусость","20493","0","жен","им","0"
"57077","трусца","159768","0","жен","им","0"
"57078","трут","141903","0","муж","им","0"
"57079","трутень","141904","0","муж","им","1"
"57080","трутник","141905","0","муж","им","0"
"57081","трутница","159769","0","жен","им","0"
"57082","трутовик","141906","0","муж","им","0"
"57083","трутовица","1204041","0","жен","им","0"
"57084","трутовка","159770","0","жен","им","1"
"57085","труха","20499","0","жен","им","0"
"57086","трухлявость","159771","0","жен","им","0"
"57087","трухляк","141907","0","муж","им",NULL
"57088","трущоба","159772","0","жен","им","0"
"57089","трынка","159773","0","жен","им","0"
"57090","трыночка","159745","0","жен","им","0"
"57091","трынчик","141908","0","муж","им","0"
"57092","трюизм","141909","0","муж","им","0"
"57093","трюк","34257","0","муж","им","0"
"57094","трюкач","141910","0","муж","им","1"
"57095","трюкачество","165131","0","ср","им","0"
"57096","трюкачка","4241148","0","жен","им","1"
"57097","трюм","34263","0","муж","им","0"
"57098","трюмный","141911","0","муж","им","1"
"57099","трюмо","122685","0","ср",NULL,"0"
"57100","трюмсель","141912","0","муж","им","0"
"57101","трюфель","141913","0","муж","им","0"
"57102","тряпица","159774","0","жен","им","0"
"57103","тряпичка","159775","0","жен","им","0"
"57104","тряпичник","141914","0","муж","им","1"
"57105","тряпичница","159776","0","жен","им","1"
"57106","тряпичничество","1189702","0","ср","им","0"
"57107","тряпичность","159777","0","жен","им","0"
"57108","тряпка","20505","0","жен","им","0"
"57109","тряпкорез","141879","0","муж","им","1"
"57110","тряпкорезка","159778","0","жен","им","0"
"57111","тряпкорубка","159779","0","жен","им","0"
"57112","тряпкорубщик","141880","0","муж","им","1"
"57113","тряпочка","20511","0","жен","им","0"
"57114","тряпочник","141918","0","муж","им","1"
"57115","тряпье","165132","0","ср","им","0"
"57116","трясавица","159780","0","жен","им","0"
"57117","трясение","165133","0","ср","им","0"
"57118","трясилка","159781","0","жен","им","0"
"57119","трясильщик","141919","0","муж","им","1"
"57120","трясина","20517","0","жен","им","0"
"57121","тряска","20523","0","жен","им","0"
"57122","тряскость","159782","0","жен","им","0"
"57123","трясогузка","159783","0","жен","им","1"
"57124","трясун","141920","0","муж","им","1"
"57125","трясунка","159784","0","жен","им","0"
"57126","трясучая","159785","0","жен","им","0"
"57127","трясучка","159786","0","жен","им","0"
"57128","трясца","159787","0","жен","им","0"
"57129","тсуга","4087542","0","жен","им","0"
"57130","туаз","4087543","0","муж","им","0"
"57131","туалет","34269","0","муж","им","0"
"57132","туалетная","159445","0","жен","им","0"
"57133","туаль","159446","0","жен","им","0"
"57134","туальденор","141921","0","муж","им","0"
"57135","туарег","141922","0","муж","им","1"
"57136","туатара","4087544","0","жен","им","1"
"57137","туба","159790","0","жен","им","0"
"57138","тубдиспансер","1183798","0","муж","им","0"
"57139","туберкул","141923","0","муж","им","0"
"57140","туберкула","1204048","0","жен","им","0"
"57141","туберкулез","141924","0","муж","им","0"
"57142","туберкулезник","141925","0","муж","им","1"
"57143","туберкулезница","159792","0","жен","им","1"
"57144","туберкулезный","141926","0","муж","им","1"
"57145","туберкулезная","159791","141926","жен","им","1"
"57146","туберкулин","141927","0","муж","им","0"
"57147","тубероза","159793","0","жен","им","0"
"57148","тубус","141928","0","муж","им","0"
"57149","тувинец","141929","0","муж","им","1"
"57150","тувинка","159794","0","жен","им","1"
"57151","туга","159795","0","жен","им","0"
"57152","тугай","141930","0","муж","им","0"
"57153","тугайный","141931","0","муж","им","1"
"57154","тугодум","141932","0","муж","им","1"
"57155","тугодумка","4241161","0","жен","им","1"
"57156","тугоплавкость","159796","0","жен","им","0"
"57157","тугость","1204055","0","жен","им","0"
"57158","тугоухий","141933","0","муж","им","1"
"57159","тугоухая","159797","141933","жен","им","1"
"57160","тугоухость","159798","0","жен","им","0"
"57161","тугрик","141934","0","муж","им","0"
"57162","тугун","141935","0","муж","им","1"
"57163","туер","141820","0","муж","им","0"
"57164","туес","141821","0","муж","им","0"
"57165","туесок","141822","0","муж","им","0"
"57166","туесочек","141938","0","муж","им","0"
"57167","тужурка","159799","0","жен","им","0"
"57168","туз","34275","0","муж","им","0"
"57169","туземец","141939","0","муж","им","1"
"57170","туземка","159800","0","жен","им","1"
"57171","туземность","159801","0","жен","им","0"
"57172","тузик","141940","0","муж","им","0"
"57173","тузлук","141941","0","муж","им","0"
"57174","тузлукование","165134","0","ср","им","0"
"57175","тук","141942","0","муж","им","0"
"57176","тукан","141943","0","муж","им","1"
"57177","тукание","165135","0","ср","им","0"
"57178","туканье","4181569","0","ср","им","0"
"57179","тукманка","159802","0","жен","им","0"
"57180","тукоразбрасыватель","141944","0","муж","им","1"
"57181","тукосмесь","159803","0","жен","им","0"
"57182","тул","141945","0","муж","им","0"
"57183","тулейка","1204061","0","жен","им","0"
"57184","тулес","141946","0","муж","им","1"
"57185","тулий","141947","0","муж","им","0"
"57186","туллий","1183804","0","муж","им","0"
"57187","туловище","45377","0","ср","им","0"
"57188","тулово","165136","0","ср","им","0"
"57189","тулуз","141948","0","муж","им","0"
"57190","тулук","141949","0","муж","им","0"
"57191","тулумбас","141950","0","муж","им","0"
"57192","тулун","141951","0","муж","им","0"
"57193","тулуп","34281","0","муж","им","0"
"57194","тулупишко","141915","0","муж","им","0"
"57195","тулупище","141916","0","муж","им","0"
"57196","тулупник","141917","0","муж","им","1"
"57197","тулупчик","141954","0","муж","им","0"
"57198","тулупчишко","141955","0","муж","им","0"
"57199","тулупщик","141956","0","муж","им","1"
"57200","тулья","159804","0","жен","им","0"
"57201","туляк","1183810","0","муж","им","1"
"57202","туляремия","159805","0","жен","им","0"
"57203","тумак","141957","0","муж","им",NULL
"57204","туман","34287","0","муж","им","0"
"57205","туманище","141958","0","муж","им","0"
"57206","туманность","20535","0","жен","им","0"
"57207","туманограф","141959","0","муж","им","0"
"57208","туманчик","141960","0","муж","им","0"
"57209","тумба","20541","0","жен","им","0"
"57210","тумблер","34293","0","муж","им","0"
"57211","тумбочка","20547","0","жен","им","0"
"57212","тумор","1183816","0","муж","им","0"
"57213","тун","141962","0","муж","им","1"
"57214","туна","159806","0","жен","им","0"
"57215","тунг","141963","0","муж","им","0"
"57216","тунгус","141964","0","муж","им","1"
"57217","тунгуска","159807","0","жен","им","1"
"57218","тундра","20553","0","жен","им","0"
"57219","тундрянка","159808","0","жен","им","1"
"57220","тунец","141965","0","муж","им","1"
"57221","тунеяд","141966","0","муж","им","1"
"57222","тунеядец","141967","0","муж","им","1"
"57223","тунеядица","159809","0","жен","им","1"
"57224","тунеядка","159810","0","жен","им","1"
"57225","тунеядство","165137","0","ср","им","0"
"57226","тунеядчество","165138","0","ср","им","0"
"57227","туника","20559","0","жен","им","0"
"57228","туниката","4133765","0","жен","им","1"
"57229","тунисец","1183822","0","муж","им","1"
"57230","туниска","1204068","0","жен","им","1"
"57231","туннелестроение","165139","0","ср","им","0"
"57232","туннель","141968","0","муж","им","0"
"57233","туннельчик","141969","0","муж","им","0"
"57234","туннельщик","141970","0","муж","им","1"
"57235","тупей","142011","0","муж","им","0"
"57236","тупейщик","142012","0","муж","им","1"
"57237","тупец","141973","0","муж","им","0"
"57238","тупик","34299","0","муж","им",NULL
"57239","тупица","141974","0","общ","им","1"
"57240","тупичок","141975","0","муж","им","0"
"57241","туповатость","159811","0","жен","им","0"
"57242","тупоголовость","159813","0","жен","им","0"
"57243","тупоголовый","141976","0","муж","им","1"
"57244","тупоголовая","159812","141976","жен","им","1"
"57245","туподум","141977","0","муж","им","1"
"57246","туполобие","165140","0","ср","им","0"
"57247","туполобость","159815","0","жен","им","0"
"57248","туполобый","141978","0","муж","им","1"
"57249","туполобая","159814","141978","жен","им","1"
"57250","тупоноска","1204075","0","жен","им","1"
"57251","тупость","20565","0","жен","им","0"
"57252","тупоугольник","1183828","0","муж","им","0"
"57253","тупоумец","141979","0","муж","им","1"
"57254","тупоумие","165141","0","ср","им","0"
"57255","тупоумок","1183834","0","муж","им","1"
"57256","тупыш","1183840","0","муж","им","0"
"57257","тур","34305","0","муж","им",NULL
"57258","тура","159816","0","жен","им","0"
"57259","туранга","122300","0","муж",NULL,"0"
"57260","турач","141980","0","муж","им","1"
"57261","турбаза","159817","0","жен","им","0"
"57262","турбеллярия","4136715","0","жен","им","1"
"57263","турбина","159818","0","жен","им","0"
"57264","турбинист","141981","0","муж","им","1"
"57265","турбинка","159819","0","жен","им","0"
"57266","турбинная","159820","0","жен","им","0"
"57267","турбинщик","141982","0","муж","им","1"
"57268","турбоагрегат","1183846","0","муж","им","0"
"57269","турбобур","141983","0","муж","им","0"
"57270","турбобурение","164942","0","ср","им","0"
"57271","турбовоз","141984","0","муж","им","0"
"57272","турбогенератор","141985","0","муж","им","0"
"57273","турбодвигатель","1183852","0","муж","им","0"
"57274","турбодетандер","4087547","0","муж","им","0"
"57275","турбодинамо","122686","0","ср",NULL,"0"
"57276","турбокомпрессор","1183858","0","муж","им","0"
"57277","турбонасос","141986","0","муж","им","0"
"57278","турбостроение","164943","0","ср","им","0"
"57279","турбостроитель","141987","0","муж","им","1"
"57280","турбоход","141988","0","муж","им","0"
"57281","турбоэлектроход","141952","0","муж","им","0"
"57282","турбулентность","20571","0","жен","им","0"
"57283","турбуленция","159856","0","жен","им","0"
"57284","тургор","4087548","0","муж","им","0"
"57285","турель","20577","0","жен","им","0"
"57286","туренок","141953","0","муж","им","1"
"57287","туризм","141991","0","муж","им","0"
"57288","турист","141992","0","муж","им","1"
"57289","туристка","159823","0","жен","им","1"
"57290","турица","159824","0","жен","им","1"
"57291","турка","159825","0","жен","им","0"
"57292","туркеня","159826","0","жен","им","1"
"57293","туркестанец","141993","0","муж","им","1"
"57294","туркестанка","159827","0","жен","им","1"
"57295","туркиня","159828","0","жен","им","1"
"57296","туркмен","141994","0","муж","им","1"
"57297","туркменка","159829","0","жен","им","1"
"57298","туркофил","141995","0","муж","им","1"
"57299","туркофильство","164944","0","ср","им","0"
"57300","туркофоб","141996","0","муж","им","1"
"57301","туркофобство","164945","0","ср","им","0"
"57302","турлушка","159830","0","жен","им","1"
"57303","турлыкание","164972","0","ср","им","0"
"57304","турмалин","141997","0","муж","им","0"
"57305","турман","141998","0","муж","им","1"
"57306","турне","122687","0","ср",NULL,"0"
"57307","турнепс","141999","0","муж","им","0"
"57308","турник","142000","0","муж","им","0"
"57309","турникет","142001","0","муж","им","0"
"57310","турнир","34311","0","муж","им","0"
"57311","турнодозер","4087549","0","муж","им","0"
"57312","турнюр","142002","0","муж","им","0"
"57313","турнюра","159831","0","жен","им","0"
"57314","турок","142003","0","муж","им","1"
"57315","турпан","142004","0","муж","им","1"
"57316","турпоход","1183864","0","муж","им","0"
"57317","турсук","142005","0","муж","им","0"
"57318","турухтан","142006","0","муж","им","1"
"57319","турф","142007","0","муж","им","0"
"57320","турфирма","4152092","0","жен","им","0"
"57321","турчание","164973","0","ср","им","0"
"57322","турчанка","159832","0","жен","им","1"
"57323","турчин","142008","0","муж","им","1"
"57324","турчонок","142009","0","муж","им","1"
"57325","тускловатость","159833","0","жен","им","0"
"57326","тусклость","159834","0","жен","им","0"
"57327","тусовка","159835","0","жен","им","0"
"57328","тусовщик","142010","0","муж","им","1"
"57329","тусовщица","159836","0","жен","им","1"
"57330","тустеп","140457","0","муж","им","0"
"57331","тут","140458","0","муж","им","0"
"57332","тута","159837","0","жен","им","0"
"57333","тутовник","142013","0","муж","им","0"
"57334","тутовница","159838","0","жен","им","0"
"57335","тутовод","142014","0","муж","им","1"
"57336","тутоводство","164946","0","ср","им","0"
"57337","тутор","142015","0","муж","им","1"
"57338","тутти","122063","0","жен",NULL,"0"
"57339","туттист","142016","0","муж","им","1"
"57340","туф","142017","0","муж","им","0"
"57341","туфейка","159839","0","жен","им","0"
"57342","туфелька","20583","0","жен","им","0"
"57343","туфля","20589","0","жен","им","0"
"57344","туфобетон","142018","0","муж","им","0"
"57345","туфолава","159842","0","жен","им","0"
"57346","туфта","4156613","0","жен","им","0"
"57347","тухлинка","159843","0","жен","им","0"
"57348","тухловатость","159844","0","жен","им","0"
"57349","тухлость","159845","0","жен","им","0"
"57350","тухлятина","159846","0","жен","им","0"
"57351","тухлятинка","159847","0","жен","им","0"
"57352","туча","159848","0","жен","им","0"
"57353","тученька","159849","0","жен","им","0"
"57354","тучища","1204082","0","жен","им","0"
"57355","тучка","20595","0","жен","им","0"
"57356","тучник","4171379","0","муж","им","1"
"57357","тучность","159850","0","жен","им","0"
"57358","туш","142019","0","муж","им","0"
"57359","туша","159851","0","жен","им","0"
"57360","туше","122688","0","ср",NULL,"0"
"57361","тушевальщик","142021","0","муж","им","1"
"57362","тушевальщица","159852","0","жен","им","1"
"57363","тушевание","164947","0","ср","им","0"
"57364","тушевка","159853","0","жен","им","0"
"57365","тушение","164948","0","ср","им","0"
"57366","тушенка","20601","0","жен","им","0"
"57367","тушилка","159854","0","жен","им","0"
"57368","тушильник","142022","0","муж","им","0"
"57369","тушист","142023","0","муж","им","1"
"57370","тушка","20607","0","жен","им","0"
"57371","тушкан","142024","0","муж","им","1"
"57372","тушканчик","142025","0","муж","им","1"
"57373","тушь","20613","0","жен","им","0"
"57374","туя","159855","0","жен","им","0"
"57375","тщание","164949","0","ср","им","0"
"57376","тщательность","20619","0","жен","им","0"
"57377","тщедушие","164950","0","ср","им","0"
"57378","тщедушность","159756","0","жен","им","0"
"57379","тщеславие","45383","0","ср","им","0"
"57380","тщеславность","159757","0","жен","им","0"
"57381","тщета","159857","0","жен","им","0"
"57382","тщетность","20625","0","жен","им","0"
"57383","тыкание","164951","0","ср","им","0"
"57384","тыканье","1189708","0","ср","им","0"
"57385","тыква","20631","0","жен","им","0"
"57386","тыквенник","142026","0","муж","им","0"
"57387","тыквина","159858","0","жен","им","0"
"57388","тыковка","1204089","0","жен","им","0"
"57389","тыл","34317","0","муж","им","0"
"57390","тыловик","142027","0","муж","им","1"
"57391","тын","34323","0","муж","им","0"
"57392","тынок","142028","0","муж","им","0"
"57393","тырло","164952","0","ср","им","0"
"57394","тырса","159859","0","жен","им","0"
"57395","тыртыр","1183870","0","муж","им","1"
"57396","тысчонка","159860","0","жен","им","0"
"57397","тысяцкий","142029","0","муж","им","1"
"57398","тысяча","159861","0","жен","им","0"
"57399","тысячелетие","45389","0","ср","им","0"
"57400","тысячелистник","141989","0","муж","им","0"
"57401","тысяченожка","159862","0","жен","им","1"
"57402","тысячка","1204096","0","жен","им","0"
"57403","тысячник","141990","0","муж","им","1"
"57404","тысячный","142032","0","муж","им",NULL
"57405","тысячная","159863","142032","жен","им",NULL
"57406","тычина","159864","0","жен","им","0"
"57407","тычинка","159865","0","жен","им","0"
"57408","тычинник","142033","0","муж","им","0"
"57409","тычиночка","159866","0","жен","им","0"
"57410","тычок","142034","0","муж","им","0"
"57411","тьма","20637","0","жен","им","0"
"57412","тьма-тьмущая","159867","0","жен","им","0"
"57413","тэк","142035","0","муж","им","1"
"57414","тэн","4133772","0","муж","им","1"
"57415","тэта","20643","0","жен","им","0"
"57416","тюбетей","142036","0","муж","им","0"
"57417","тюбетейка","20649","0","жен","им","0"
"57418","тюбик","142037","0","муж","им","0"
"57419","тюбинг","142038","0","муж","им","0"
"57420","тюбингоукладчик","142039","0","муж","им","0"
"57421","тюбингщик","142040","0","муж","им","1"
"57422","тюк","34329","0","муж","им","0"
"57423","тюкание","164953","0","ср","им","0"
"57424","тюканье","4181581","0","ср","им","0"
"57425","тюкование","164954","0","ср","им","0"
"57426","тюковка","159868","0","жен","им","0"
"57427","тюковщик","142041","0","муж","им","1"
"57428","тюленебоец","142042","0","муж","им","1"
"57429","тюлененок","142043","0","муж","им","1"
"57430","тюленина","159869","0","жен","им","0"
"57431","тюленка","159840","0","жен","им","0"
"57432","тюленщик","1183876","0","муж","им","1"
"57433","тюлень","142044","0","муж","им","1"
"57434","тюль","142045","0","муж","им","0"
"57435","тюльбюри","122689","0","ср",NULL,"0"
"57436","тюлька","159841","0","жен","им",NULL
"57437","тюльпан","142046","0","муж","им","0"
"57438","тюльпанчик","142047","0","муж","им","0"
"57439","тюлюлюкание","164955","0","ср","им","0"
"57440","тюник","142085","0","муж","им","0"
"57441","тюника","159871","0","жен","им","0"
"57442","тюрбан","142086","0","муж","им","0"
"57443","тюрбе","122690","0","ср",NULL,"0"
"57444","тюрбо","122691","0","ср",NULL,"0"
"57445","тюремщик","142049","0","муж","им","1"
"57446","тюремщица","159872","0","жен","им","1"
"57447","тюрик","142050","0","муж","им","0"
"57448","тюрингит","4087551","0","муж","им","0"
